    160         11823.6282    -0.59928E+01     0.24800E-02     0.60484E+00     0.45462E+02     0.43852E+02     0.61431E-06     0.94850E+02   0          5.0455
    161         11972.2448    -0.59884E+01     0.26314E-02     0.60389E+00     0.45624E+02     0.43768E+02     0.19724E-05     0.14862E+03   0          5.0820
    162         12063.7127    -0.59778E+01     0.27201E-02     0.60201E+00     0.45276E+02     0.43966E+02     0.66384E-06     0.91468E+02   0          5.1112
    163         12089.9761    -0.59005E+01     0.27481E-02     0.60579E+00     0.45579E+02     0.43837E+02     0.21099E-06     0.26263E+02   0          5.1415
    164         12098.6554    -0.59996E+01     0.27576E-02     0.60250E+00     0.45566E+02     0.43828E+02     0.40883E-07     0.86793E+01   0          5.1708
    165         12116.0139    -0.59996E+01     0.27746E-02     0.60259E+00     0.45552E+02     0.43812E+02     0.82301E-07     0.17359E+02   0          5.1984
    166         12150.7310    -0.59976E+01     0.28091E-02     0.60269E+00     0.45554E+02     0.43786E+02     0.16710E-06     0.34717E+02   0          5.2289
    167         12220.1652    -0.59907E+01     0.28792E-02     0.60255E+00     0.45615E+02     0.43738E+02     0.37014E-06     0.69434E+02   0          5.2577
    168         12334.6664    -0.60018E+01     0.29941E-02     0.60179E+00     0.45568E+02     0.43676E+02     0.10614E-05     0.11450E+03   0          5.2920
    169         12519.5996    -0.59600E+01     0.31850E-02     0.60207E+00     0.46314E+02     0.43439E+02     0.87629E-05     0.18493E+03   0          5.3229
    170         12544.3858    -0.59213E+01     0.32064E-02     0.59474E+00     0.45992E+02     0.43655E+02     0.19705E-06     0.24786E+02   0          5.3557
    171         12552.0821    -0.59996E+01     0.32121E-02     0.59811E+00     0.45922E+02     0.43649E+02     0.37240E-07     0.76964E+01   0          5.3911
    172         12563.1330    -0.60009E+01     0.32212E-02     0.59877E+00     0.45836E+02     0.43639E+02     0.53484E-07     0.11051E+02   0          5.4233
    173         12575.8941    -0.60018E+01     0.32322E-02     0.59957E+00     0.45759E+02     0.43630E+02     0.61846E-07     0.12761E+02   0          5.4534
    174         12592.5111    -0.60026E+01     0.32473E-02     0.60026E+00     0.45691E+02     0.43617E+02     0.80574E-07     0.16617E+02   0          5.4837
    175         12616.8959    -0.60023E+01     0.32704E-02     0.60084E+00     0.45640E+02     0.43597E+02     0.11843E-06     0.24385E+02   0          5.5146
    176         12665.2141    -0.59999E+01     0.33178E-02     0.60122E+00     0.45634E+02     0.43544E+02     0.24325E-06     0.48318E+02   0          5.5462
    177         12755.6243    -0.59925E+01     0.34085E-02     0.60118E+00     0.45697E+02     0.43449E+02     0.69828E-06     0.90410E+02   0          5.5753
    178         12850.8486    -0.59936E+01     0.35031E-02     0.60062E+00     0.45564E+02     0.43506E+02     0.81950E-06     0.95224E+02   0          5.6052
    179         12922.4160    -0.59542E+01     0.35762E-02     0.60156E+00     0.45899E+02     0.43281E+02     0.42807E-06     0.71567E+02   0          5.6403
    180         12943.7671    -0.59503E+01     0.35972E-02     0.59906E+00     0.45761E+02     0.43391E+02     0.12429E-06     0.21351E+02   0          5.6762
    181         12959.2728    -0.59969E+01     0.36116E-02     0.60009E+00     0.45717E+02     0.43394E+02     0.77803E-07     0.15506E+02   0          5.7100
    182         12990.2843    -0.60011E+01     0.36416E-02     0.60037E+00     0.45670E+02     0.43374E+02     0.15360E-06     0.31011E+02   0          5.7395
    183         13052.3072    -0.59969E+01     0.37030E-02     0.60064E+00     0.45687E+02     0.43289E+02     0.34580E-06     0.62023E+02   0          5.7709
    184         13125.3342    -0.59986E+01     0.37760E-02     0.60050E+00     0.45672E+02     0.43299E+02     0.46936E-06     0.73027E+02   0          5.8004
    185         13271.3881    -0.59914E+01     0.39221E-02     0.60043E+00     0.45789E+02     0.42747E+02     0.51756E-05     0.14605E+03   0          5.8321
    186         13297.8453    -0.58181E+01     0.39484E-02     0.60014E+00     0.45704E+02     0.43422E+02     0.29715E-06     0.26457E+02   0          5.8608
    187         13301.7691    -0.59995E+01     0.39523E-02     0.60018E+00     0.45702E+02     0.43395E+02     0.15940E-07     0.39238E+01   0          5.8920
    188         13309.6167    -0.59999E+01     0.39601E-02     0.60020E+00     0.45699E+02     0.43344E+02     0.29307E-07     0.78476E+01   0          5.9218
    189         13325.2160    -0.60003E+01     0.39755E-02     0.60022E+00     0.45694E+02     0.43258E+02     0.61692E-07     0.15599E+02   0          5.9526
    190         13343.3496    -0.60005E+01     0.39935E-02     0.60028E+00     0.45691E+02     0.43195E+02     0.79320E-07     0.18134E+02   0          5.9851
